ell,TT,EE,BB,TE
1.375000000000000000e+03,7.886821462630387032e+02,2.052376814032600549e+01,8.756903894278594835e-02,-5.965157506111842167e+01
1.376000000000000000e+03,7.899332168194279120e+02,2.034213914937448209e+01,8.755112189557755220e-02,-5.948498259985407088e+01
1.377000000000000000e+03,7.911717173469365889e+02,2.016075139299666574e+01,8.753332392165824594e-02,-5.930574494694837284e+01
1.378000000000000000e+03,7.923905068967486613e+02,1.997981187374680090e+01,8.751563036828541309e-02,-5.911389674014585438e+01
1.379000000000000000e+03,7.935898713362096260e+02,1.979930474827172660e+01,8.749802656285829427e-02,-5.890954569284444631e+01
1.380000000000000000e+03,7.947626665474018637e+02,1.961936275132638130e+01,8.748049782066039115e-02,-5.869264974947169833e+01
1.381000000000000000e+03,7.959240317289203404e+02,1.943989578476378810e+01,8.746302945244063820e-02,-5.846346279292860970e+01
1.382000000000000000e+03,7.970593908466821631e+02,1.926111090855108188e+01,8.744560677197986409e-02,-5.822194038354128054e+01
1.383000000000000000e+03,7.981690226398426375e+02,1.908299236274376653e+01,8.742821510354903403e-02,-5.796818546758558455e+01
1.384000000000000000e+03,7.992532038266291465e+02,1.890559870797748587e+01,8.741083978924955866e-02,-5.770237410182868842e+01
1.385000000000000000e+03,8.003196373628991296e+02,1.872906283193654176e+01,8.739346619624149826e-02,-5.742468117859942822e+01
1.386000000000000000e+03,8.013611673017153407e+02,1.855344338880111366e+01,8.737607972381565558e-02,-5.713535471838749658e+01
1.387000000000000000e+03,8.023706354062202308e+02,1.837879908918222327e+01,8.735866581036279277e-02,-5.683441874544762840e+01
1.388000000000000000e+03,8.033557377645892075e+02,1.820518870653119947e+01,8.734120994020441731e-02,-5.652219328244257923e+01
1.389000000000000000e+03,8.043093113055731465e+02,1.803267108352297043e+01,8.732369765023571817e-02,-5.619877437655528496e+01
1.390000000000000000e+03,8.052390471181406610e+02,1.786137942191209760e+01,8.730611453645999165e-02,-5.586433124462530486e+01
1.391000000000000000e+03,8.061377769712153167e+02,1.769129843834591753e+01,8.728844626031347087e-02,-5.551910628476420584e+01
1.392000000000000000e+03,8.070057582872477724e+02,1.752256150465875706e+01,8.727067855489224757e-02,-5.516311795444175203e+01
1.393000000000000000e+03,8.078506740671034549e+02,1.735515352010656187e+01,8.725279723092958795e-02,-5.479660648406901657e+01
1.394000000000000000e+03,8.086579194159932058e+02,1.718913376807581628e+01,8.723478818268012858e-02,-5.441966247251708921e+01
1.395000000000000000e+03,8.094277432236576715e+02,1.702463592223867295e+01,8.721663739362645051e-02,-5.403252403461197417e+01
1.396000000000000000e+03,8.101678197450239622e+02,1.686157091864832225e+01,8.719833094197652901e-02,-5.363520539755102590e+01
1.397000000000000000e+03,8.108783918325333389e+02,1.670014694630880925e+01,8.717985500604658045e-02,-5.322801689978363981e+01
1.398000000000000000e+03,8.115448425205966032e+02,1.654034946865364475e+01,8.716119586944953701e-02,-5.281097073777826978e+01
1.399000000000000000e+03,8.121822650636211165e+02,1.638223836349235540e+01,8.714233992613748536e-02,-5.238444953274578353e+01
1.400000000000000000e+03,8.127760360723020767e+02,1.622587364538184929e+01,8.712327368530904670e-02,-5.194861207822345506e+01
1.401000000000000000e+03,8.133412603572705848e+02,1.607131392975309225e+01,8.710398377612194043e-02,-5.150368536212125292e+01
1.402000000000000000e+03,8.138633983736825712e+02,1.591861181360596511e+01,8.708445695231963046e-02,-5.104972634871253945e+01
1.403000000000000000e+03,8.143502103112584791e+02,1.576774422271847520e+01,8.706468009665820074e-02,-5.058708308027822653e+01
1.404000000000000000e+03,8.148020245363920822e+02,1.561883680942816710e+01,8.704464022526404998e-02,-5.011587983765848975e+01
1.405000000000000000e+03,8.152117375383726312e+02,1.547194110763958541e+01,8.702432449180962093e-02,-4.963624000821859283e+01
1.406000000000000000e+03,8.155796705775092050e+02,1.532710882176114886e+01,8.700372019161975445e-02,-4.914836038714798860e+01
1.407000000000000000e+03,8.159061412838575507e+02,1.518424326505149757e+01,8.698281476564265202e-02,-4.865251119558452331e+01
1.408000000000000000e+03,8.161988919577382831e+02,1.504354506590005514e+01,8.696159580432388791e-02,-4.814873896504518314e+01
1.409000000000000000e+03,8.164433761202511732e+02,1.490491790498435343e+01,8.694005105138156997e-02,-4.763731225718819218e+01
1.410000000000000000e+03,8.166547569177381547e+02,1.476848850487417586e+01,8.691816840751410977e-02,-4.711842454884559572e+01
1.411000000000000000e+03,8.168184802736526535e+02,1.463423521751268019e+01,8.689593593400264659e-02,-4.659219425135103165e+01
1.412000000000000000e+03,8.169422732953012201e+02,1.450228516312480487e+01,8.687334185629533301e-02,-4.605896186415250071e+01
1.413000000000000000e+03,8.170190024786746790e+02,1.437261710100835010e+01,8.685037456744479356e-02,-4.551877001016269730e+01
1.414000000000000000e+03,8.170563870665961304e+02,1.424528428474313912e+01,8.682702263155694933e-02,-4.497210629090686496e+01
1.415000000000000000e+03,8.170472856059182050e+02,1.412026589978638746e+01,8.680327478716245992e-02,-4.441901190486105833e+01
1.416000000000000000e+03,8.169994093077547177e+02,1.399768991847743749e+01,8.677911995058135153e-02,-4.385982450308146241e+01
1.417000000000000000e+03,8.169056086067467959e+02,1.387753597042020459e+01,8.675454721916918410e-02,-4.329473250902053394e+01
1.418000000000000000e+03,8.167735865233627237e+02,1.375985819727655546e+01,8.672954587463510556e-02,-4.272407227358580428e+01
1.419000000000000000e+03,8.165961852252395374e+02,1.364471097344179462e+01,8.670410538626867336e-02,-4.214788239538273018e+01
1.420000000000000000e+03,8.163736710413347737e+02,1.353207462661074523e+01,8.667821541412558395e-02,-4.156657229369533013e+01
1.421000000000000000e+03,8.161063060761600809e+02,1.342200400874056676e+01,8.665186581224072759e-02,-4.098032796211646200e+01
1.422000000000000000e+03,8.157943481753735568e+02,1.331455421639408243e+01,8.662504663184485143e-02,-4.038926055738681242e+01
1.423000000000000000e+03,8.154454792427695793e+02,1.320963202746758469e+01,8.659774812449859416e-02,-3.979370355541489346e+01
1.424000000000000000e+03,8.150450918072033346e+02,1.310744160582446760e+01,8.656996074522294027e-02,-3.919376707243998936e+01
1.425000000000000000e+03,8.146008590932511879e+02,1.300789023677869949e+01,8.654167515567710856e-02,-3.858978358838566436e+01
1.426000000000000000e+03,8.141130215906551939e+02,1.291103403149729623e+01,8.651288222726104260e-02,-3.798201083534117828e+01
1.427000000000000000e+03,8.135743870261088659e+02,1.281685507976348859e+01,8.648357304425580150e-02,-3.737055753669620373e+01
1.428000000000000000e+03,8.129926153871971337e+02,1.272541002013480949e+01,8.645373890688062835e-02,-3.675568056392624072e+01
1.429000000000000000e+03,8.123679338463024351e+02,1.263668147597295288e+01,8.642337133438747487e-02,-3.613778495949958369e+01
1.430000000000000000e+03,8.117005650870441968e+02,1.255072662536476180e+01,8.639246206813042117e-02,-3.551690397539087485e+01
1.431000000000000000e+03,8.109832989318231284e+02,1.246760292041634877e+01,8.636100307456860692e-02,-3.489344193125454296e+01
1.432000000000000000e+03,8.102237773720391942e+02,1.238729380642729438e+01,8.632898654830395424e-02,-3.426750568616093062e+01
1.433000000000000000e+03,8.094147811483072701e+02,1.230978300794949476e+01,8.629640491503794142e-02,-3.363942464647581687e+01
1.434000000000000000e+03,8.085639431344919785e+02,1.223505453122288245e+01,8.626325083446209629e-02,-3.300937937180618320e+01
1.435000000000000000e+03,8.076640349216344248e+02,1.216324123349487429e+01,8.622951720319256552e-02,-3.237769873255786024e+01
1.436000000000000000e+03,8.067226802058415842e+02,1.209425340770102153e+01,8.619519715758876266e-02,-3.174456279955530036e+01
1.437000000000000000e+03,8.057326413762091306e+02,1.202807591854645430e+01,8.616028407650276610e-02,-3.111030000175637156e+01
1.438000000000000000e+03,8.046941045565922650e+02,1.196484248795779237e+01,8.612477158402841171e-02,-3.047501573251228280e+01
1.439000000000000000e+03,8.036146795987916676e+02,1.190453856290042900e+01,8.608865355210018611e-02,-2.983911235791783412e+01
1.440000000000000000e+03,8.024945433774631738e+02,1.184707560058586928e+01,8.605192410306569673e-02,-2.920269497267662828e+01
1.441000000000000000e+03,8.013264397878082264e+02,1.179251392056148795e+01,8.601457761214710562e-02,-2.856609140854878603e+01
1.442000000000000000e+03,8.001105364460977398e+02,1.174083985566248600e+01,8.597660870981728432e-02,-2.792948084080541449e+01
1.443000000000000000e+03,7.988469963418236830e+02,1.169204003685091564e+01,8.593801228407951798e-02,-2.729311666273179782e+01
1.444000000000000000e+03,7.975434061927717266e+02,1.164617567793164987e+01,8.589878348259273599e-02,-2.665732650964325856e+01
1.445000000000000000e+03,7.961924914015490913e+02,1.160323400963751439e+01,8.585891771476733547e-02,-2.602221514890267784e+01
1.446000000000000000e+03,7.947944011160954005e+02,1.156320256409869174e+01,8.581841065362773302e-02,-2.538803592146321009e+01
1.447000000000000000e+03,7.933567082419498320e+02,1.152606917568600053e+01,8.577725823762984148e-02,-2.475519076589204559e+01
1.448000000000000000e+03,7.918721244062884352e+02,1.149182198173062552e+01,8.573545667228192613e-02,-2.412371025786071499e+01
1.449000000000000000e+03,7.903407850259907264e+02,1.146052370662255093e+01,8.569300243167567166e-02,-2.349407075265494171e+01
1.450000000000000000e+03,7.887702493274854305e+02,1.143208881177517888e+01,8.564989225982146126e-02,-2.286637729059398083e+01
1.451000000000000000e+03,7.871606347737365468e+02,1.140658072082240793e+01,8.560612317180915642e-02,-2.224095124528939849e+01
1.452000000000000000e+03,7.855045904044714007e+02,1.138391495834933664e+01,8.556169245488222386e-02,-2.161801328249314480e+01
1.453000000000000000e+03,7.838021802487013474e+02,1.136415601148556931e+01,8.551659766927512119e-02,-2.099777759836511848e+01
1.454000000000000000e+03,7.820608922494385524e+02,1.134729438853447014e+01,8.547083664892961286e-02,-2.038045858683576839e+01
1.455000000000000000e+03,7.802807815954555508e+02,1.133324661882458173e+01,8.542440750199827015e-02,-1.976619657971498967e+01
1.456000000000000000e+03,7.784618991061822726e+02,1.132207810294412553e+01,8.537730861119179060e-02,-1.915513215370565092e+01
1.457000000000000000e+03,7.766042912686953059e+02,1.131378026183608476e+01,8.532953863394890370e-02,-1.854755472080774226e+01
1.458000000000000000e+03,7.747005719267439190e+02,1.130819625277386820e+01,8.528109650240987827e-02,-1.794360541758390681e+01
