a,z,k_over_H0,xi_completion,mu_zeta,mu_zeta_relative,constraint_determinant,Q_tensor,matter_kinetic_positive,matter_kinetic_negative,matter_kinetic_null,root_at_this_a,root_k_over_H0
0.1333521432163324,6.498942093324558,0.001333521432163324,2.0,3583.0466538320134,1.976013874557396,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.0017782794100389228,2.0,3583.048508080254,1.9760146306496333,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.0023713737056616554,2.0,3583.0518054526055,1.9760159751928734,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.0031622776601683794,2.0,3583.057669104758,1.9760183661663788,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.004216965034285823,2.0,3583.0680963254745,1.976022617985164,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.005623413251903491,2.0,3583.086638865294,1.9760301789064263,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.007498942093324558,2.0,3583.119612770332,1.9760436243353288,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.01,2.0,3583.178249865869,1.9760675340593272,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.01333521432163324,2.0,3583.2825238882374,1.9761100522122068,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.01778279410038923,2.0,3583.4679550265982,1.9761856613142479,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.023713737056616554,2.0,3583.797712229031,1.9763201152535756,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.03162277660168379,2.0,3584.3841405862013,1.9765592113877886,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.042169650342858224,2.0,3585.4270623303105,1.9769843894201977,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.05623413251903491,2.0,3587.281947731851,1.9777404693860527,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.07498942093324558,2.0,3590.581334960321,1.9790849738327971,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.1,2.0,3596.4513587115093,1.981475824726591,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.1333521432163324,2.0,3606.8987281939967,1.9857272561321124,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.1778279410038923,2.0,3625.504984004338,1.9932869543756473,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.23713737056616552,2.0,3658.6803767028555,1.9933164436358937,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.31622776601683794,2.0,3717.954632164244,1.9702839689253215,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.4216965034285822,2.0,3824.2435311273252,1.9318741767781817,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.5623413251903491,2.0,4016.0462687256495,1.8706273849836026,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,0.7498942093324559,2.0,4365.952237092944,1.7796134813430693,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,1.0,2.0,5016.096586655924,1.6575981568137583,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,1.333521432163324,2.0,6260.505990107875,1.5147577298992694,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,1.7782794100389228,2.0,8752.551315582223,1.3717665800166425,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,2.371373705661655,2.0,14066.815137466545,1.249287676863307,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,3.1622776601683795,2.0,26308.438128007412,1.1575274414331131,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,4.216965034285822,2.0,56904.57354464075,1.0953925889754432,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,5.623413251903491,2.0,139226.82174849478,1.0561432654665106,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,7.498942093324558,2.0,373889.87378847646,1.0324461346980063,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,10.0,2.0,1070324.05318499,1.0185409881356484,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,13.33521432163324,2.0,3191489.545562707,1.0105235663636607,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,17.78279410038923,2.0,9754891.522512307,1.0059493282147167,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,23.71373705661655,2.0,30253563.425025955,1.0033556536362884,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,31.622776601683793,2.0,94619700.16810164,1.001890242863999,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,42.169650342858226,2.0,297351768.9130173,1.0010639847065124,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,56.23413251903491,2.0,937003738.1736187,1.0005986469301655,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,74.98942093324558,2.0,2957194595.410138,1.0003367466318611,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,100.0,2.0,9341035457.75195,1.000189399058482,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,133.3521432163324,2.0,29520397527.314938,1.0001065172033379,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,177.82794100389228,2.0,93318712169.03152,1.0000599022787975,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,237.13737056616552,2.0,295041034562.535,1.0000336865558466,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,316.22776601683796,2.0,932897392677.0591,1.0000189436678832,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,421.6965034285823,2.0,2949895151584.073,1.0000106529102155,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,562.341325190349,2.0,9328057792912.287,1.0000059906041927,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,749.8942093324558,2.0,29497322398961.168,1.0000033687745922,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,1000.0,2.0,93277680929216.95,1.000001894404423,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,1333.521432163324,2.0,294968072339425.5,1.000001065302923,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,1778.2794100389228,2.0,932767648243813.5,1.000000599064183,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,2371.373705661655,2.0,2949664432515686.5,1.0000003368786494,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,3162.2776601683795,2.0,9327647512729296.0,1.0000001894408186,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,4216.965034285822,2.0,2.9496592808945216e+16,1.0000001065304112,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,5623.413251903491,2.0,9.327638351709963e+16,1.0000000599064558,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,7498.942093324558,2.0,2.9496576518095674e+17,1.000000033687877,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,10000.0,2.0,9.32763545474198e+17,1.0000000189440856,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,13335.21432163324,2.0,2.949657136647742e+18,1.0000000106530422,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,17782.794100389227,2.0,9.327634538640337e+18,1.000000005990646,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,23713.737056616552,2.0,2.949656973739276e+19,1.0000000033687877,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,31622.776601683792,2.0,9.32763424894357e+19,1.0000000018944086,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,42169.65034285822,2.0,2.9496569222230943e+20,1.0000000010653043,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,56234.13251903491,2.0,9.32763415733341e+20,1.0000000005990646,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,74989.42093324558,2.0,2.9496569059322474e+21,1.0000000003368787,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,100000.0,2.0,9.327634128363735e+21,1.000000000189441,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,133352.1432163324,2.0,2.9496569007806295e+22,1.0000000001065303,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,177827.94100389228,2.0,9.327634119202714e+22,1.0000000000599065,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,237137.37056616554,2.0,2.9496568991515465e+23,1.000000000033688,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,316227.7660168379,2.0,9.327634116305743e+23,1.000000000018944,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,421696.5034285823,2.0,2.949656898636386e+24,1.000000000010653,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,562341.3251903491,2.0,9.32763411538965e+24,1.0000000000059905,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,749894.2093324559,2.0,2.9496568984734756e+25,1.0000000000033689,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1333521432163324,6.498942093324558,1000000.0,2.0,9.32763411509995e+25,1.0000000000018943,-1606.0466948974397,2.994768547328805,4,0,0,0,
0.1865663578576915,4.360023165391785,0.0001,2.0,1307.3418134075864,1.9510713259602952,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.0001333521432163324,2.0,1307.3418186861059,1.9510713316752197,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.00017782794100389227,2.0,1307.3418280727874,1.9510713418379528,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.00023713737056616554,2.0,1307.3418447649308,1.9510713599101324,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.00031622776601683794,2.0,1307.341874448225,1.951071392047517,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.00042169650342858224,2.0,1307.3419272334172,1.9510714491967658,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.0005623413251903491,2.0,1307.34202110024,1.9510715508240974,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.0007498942093324559,2.0,1307.3421880216838,1.9510717315458888,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.001,2.0,1307.3424848546706,1.9510720529197256,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.001333521432163324,2.0,1307.34301270672,1.9510726244121974,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.0017782794100389228,2.0,1307.343951375345,1.9510736406854687,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.0023713737056616554,2.0,1307.345620591048,1.9510754479032306,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.0031622776601683794,2.0,1307.3485889249064,1.9510786616411335,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.004216965034285823,2.0,1307.3538674580318,1.951084376564345,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.005623413251903491,2.0,1307.3632541842273,1.951094539292314,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.007498942093324558,2.0,1307.3799464675744,1.9511126114549122,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.01,2.0,1307.4096302056025,1.9511447487864682,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.01333521432163324,2.0,1307.4624168000091,1.951201897868467,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.01778279410038923,2.0,1307.5562880564216,1.9513035246734454,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.023713737056616554,2.0,1307.7232235214706,1.9514842447983103,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.03162277660168379,2.0,1308.0201008463046,1.9518056133673383,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.042169650342858224,2.0,1308.5480931061288,1.952377089179665,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.05623413251903491,2.0,1309.4872051157581,1.9533933097834308,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.07498942093324558,2.0,1311.1578229238476,1.9552003610640716,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.1,2.0,1314.1305906272469,1.9584135729043446,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.1333521432163324,2.0,1319.4231448014884,1.964126834773769,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.1778279410038923,2.0,1328.854209448361,1.9742843215230519,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.23713737056616552,2.0,1345.6867032892048,1.9923399792799115,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.31622776601683794,2.0,1375.813825829025,1.976156876458097,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.4216965034285822,2.0,1430.0025251709505,1.9247161850493566,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.5623413251903491,2.0,1528.3076266978956,1.8456373928099374,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,0.7498942093324559,2.0,1709.2641411014877,1.7343538658938584,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,1.0,2.0,2050.479917081885,1.5957270523883378,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,1.333521432163324,2.0,2718.682670452684,1.446947132725493,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,1.7782794100389228,2.0,4101.1791915440745,1.3105637401289862,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,2.371373705661655,2.0,7173.901935095386,1.202228640068977,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,3.1622776601683795,2.0,14580.514753118805,1.125378045479782,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,4.216965034285822,2.0,33894.11828198069,1.075083675201169,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,5.623413251903491,2.0,87663.634075089,1.0439171907755196,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,7.498942093324558,2.0,244706.62146214122,1.0252933202131576,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,10.0,2.0,718218.2554643193,1.0144258044279768,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,13.33521432163324,2.0,2174511.89026833,1.008178990791564,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,17.78279410038923,2.0,6706662.106418851,1.0046210369607402,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,23.71373705661655,2.0,20908667.975443278,1.002605548067985,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,31.622776601683793,2.0,65588334.89765944,1.0014674229859466,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,42.169650342858226,2.0,206467031.19723874,1.0008258965715597,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,56.23413251903491,2.0,651234039.1806878,1.0004646589917823,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,74.98942093324558,2.0,2056411697.3863235,1.0002613676485312,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,100.0,2.0,6497663424.827925,1.0001470002047843,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,133.3521432163324,2.0,20538026382.977627,1.000082671368947,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,177.82794100389228,2.0,64930247045.0065,1.000046491766347,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,237.13737056616552,2.0,205297783578.60193,1.000026144949696,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,316.22776601683796,2.0,649155806674.962,1.0000147026096302,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,421.6965034285823,2.0,2052717035771.8506,1.0000082679558127,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,562.341325190349,2.0,6491094300611.577,1.0000046494356272,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,749.8942093324558,2.0,20526345661101.445,1.0000026145768752,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,1000.0,2.0,64909476474259.4,1.0000014702868647,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,1333.521432163324,2.0,205260848716767.53,1.0000008268037721,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,1778.2794100389228,2.0,649090127187108.2,1.000000464946153,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,2371.373705661655,2.0,2052600240307398.5,1.0000002614585066,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,3162.2776601683795,2.0,6490886606658421.0,1.0000001470289455,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,4216.965034285822,2.0,2.0525976324237416e+16,1.0000000826804591,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,5623.413251903491,2.0,6.49088196911352e+16,1.0000000464946412,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,7498.942093324558,2.0,2.0525968077387728e+17,1.0000000261458588,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,10000.0,2.0,6.490880502593312e+17,1.0000000147028971,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,13335.21432163324,2.0,2.0525965469505132e+18,1.0000000082680467,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,17782.794100389227,2.0,6.490880038838929e+18,1.0000000046494644,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,23713.737056616552,2.0,2.0525964644820263e+19,1.0000000026145859,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,31622.776601683792,2.0,6.490879892186916e+19,1.00000000147029,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,42169.65034285822,2.0,2.0525964384032018e+20,1.0000000008268046,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,56234.13251903491,2.0,6.490879845811484e+20,1.0000000004649465,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,74989.42093324558,2.0,2.0525964301563527e+21,1.0000000002614586,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,100000.0,2.0,6.490879831146281e+21,1.000000000147029,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,133352.1432163324,2.0,2.052596427548469e+22,1.0000000000826803,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,177827.94100389228,2.0,6.490879826508734e+22,1.0000000000464946,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,237137.37056616554,2.0,2.052596426723785e+23,1.000000000026146,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,316227.7660168379,2.0,6.490879825042212e+23,1.000000000014703,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,421696.5034285823,2.0,2.052596426462998e+24,1.000000000008268,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,562341.3251903491,2.0,6.490879824578465e+24,1.0000000000046494,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,749894.2093324559,2.0,2.0525964263805295e+25,1.0000000000026146,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.1865663578576915,4.360023165391785,1000000.0,2.0,6.490879824431809e+25,1.0000000000014704,-592.8406052498958,2.9884390149719677,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.0001,2.0,477.1220491098246,1.8982235375126375,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.0001333521432163324,2.0,477.12205175365284,1.8982235448432812,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.00017782794100389227,2.0,477.1220564551182,1.898223557879213,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.00023713737056616554,2.0,477.12206481563726,1.898223581060743,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.00031622776601683794,2.0,477.12207968297605,1.8982236222839814,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.00042169650342858224,2.0,477.1221061212591,1.8982236955904173,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.0005623413251903491,2.0,477.122153135915,1.8982238259497395,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.0007498942093324559,2.0,477.1222367411136,1.8982240577650373,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.001,2.0,477.12238541452973,1.8982244699973996,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.001333521432163324,2.0,477.1226497974458,1.898225203061693,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.0017782794100389228,2.0,477.12311994427284,1.8982265066547457,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.0023713737056616554,2.0,477.12395599710874,1.8982288248071504,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.0031622776601683794,2.0,477.1254427339601,1.8982329471289654,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.004216965034285823,2.0,477.1280865716277,1.8982402777661909,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.005623413251903491,2.0,477.132788066795,1.8982533136786486,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.007498942093324558,2.0,477.14114868021,1.8982764951455864,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.01,2.0,477.1560163177005,1.8983177181831048,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.01333521432163324,2.0,477.1824555449491,1.8983910239841995,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.01778279410038923,2.0,477.2294731863756,1.8985213813026676,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.023713737056616554,2.0,477.3130878262685,1.8987531902610446,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.03162277660168379,2.0,477.46179109869513,1.8991654025786866,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.042169650342858224,2.0,477.7262684286171,1.8998984034993516,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.05623413251903491,2.0,478.1967138181062,1.901201796219995,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.07498942093324558,2.0,479.033710791385,1.9035193155267103,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.1,2.0,480.5234332679063,1.9076396375765359,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.1333521432163324,2.0,483.1767123105937,1.914963963724467,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.1778279410038923,2.0,487.9080637280464,1.9279799900341599,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.23713737056616552,2.0,496.3630908955314,1.951098968428194,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.31622776601683794,2.0,511.5292908863304,1.992126596894086,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.4216965034285822,2.0,538.9126556602085,1.9391201521162567,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.5623413251903491,2.0,588.9159220905816,1.8379897491789348,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,0.7498942093324559,2.0,681.9719372354847,1.70441503137361,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,1.0,2.0,860.5314597019355,1.5506652508022452,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,1.333521432163324,2.0,1219.4225421412168,1.399024248739846,-221.95639929063827,2.974865315495226,4,0,0,0,
0.26101572156825387,2.8311868495572847,1.7782794100389228,2.0,1988.430432029561,1.2701010291682409,-221.95639929063827,2.974865315495226,4,0,0,0,
